RAJ2000,DEJ2000,Jmag,Hmag,Kmag,Date
9.454275,85.178932,14.103,13.680,13.583,1999-10-19
9.555038,85.152237,14.990,14.623,14.379,1999-10-19
9.553812,85.165047,13.289,12.740,12.670,1999-10-19
9.549021,85.159355,12.951,12.538,12.492,1999-10-19
9.505953,85.131233,15.756,15.081,14.950,1999-10-19
9.670197,85.153320,16.658,15.842,15.120,1999-10-19
9.644640,85.132935,16.679,16.239,17.101,1999-10-19
9.634776,85.135757,14.050,13.725,13.701,1999-10-19
9.729042,85.175758,16.295,15.512,15.241,1999-10-19
9.699552,85.165306,15.756,15.001,15.113,1999-10-19
9.774451,85.155983,11.304,11.186,11.193,1999-10-19
9.755310,85.150307,16.667,17.252,16.446,1999-10-19
9.860950,85.149460,16.098,15.766,15.407,1999-10-19
9.994142,85.164795,16.436,16.304,15.524,1999-10-19
9.996487,85.167503,16.592,15.821,15.917,1999-10-19
9.980656,85.186089,15.441,14.771,14.456,1999-10-19
9.960047,85.181984,15.059,14.574,14.480,1999-10-19
9.949794,85.153595,16.731,17.339,16.072,1999-10-19
6.107759,85.220436,15.384,14.825,14.398,1999-10-19
6.103257,85.225044,14.667,14.181,14.166,1999-10-19
6.162311,85.215660,16.243,15.640,15.502,1999-10-19
6.219447,85.216705,16.529,16.005,15.592,1999-10-19
6.196116,85.238174,14.682,14.493,14.302,1999-10-19
6.311044,85.235863,13.865,13.534,13.504,1999-10-19
6.340584,85.200325,14.710,14.293,14.236,1999-10-19
6.365743,85.188194,16.021,15.378,16.012,1999-10-19
6.488503,85.243118,13.448,13.103,13.027,1999-10-19
6.493651,85.235725,16.095,15.601,15.487,1999-10-19
6.459618,85.190475,15.208,15.005,14.847,1999-10-19
6.486313,85.195786,16.485,15.920,15.772,1999-10-19
6.457516,85.225655,16.290,15.487,15.134,1999-10-19
6.500495,85.201218,14.842,14.330,14.061,1999-10-19
6.623730,85.233383,15.812,15.314,15.099,1999-10-19
6.616792,85.220573,14.178,13.896,13.797,1999-10-19
6.661661,85.199898,14.204,13.620,13.560,1999-10-19
6.700334,85.197807,16.306,15.840,15.751,1999-10-19
6.802081,85.240929,11.458,10.926,10.857,1999-10-19
6.821951,85.193520,15.365,14.732,14.780,1999-10-19
7.001537,85.190926,11.598,11.062,10.903,1999-10-19
7.099650,85.224503,13.196,12.826,12.708,1999-10-19
7.114693,85.228745,16.171,15.386,15.489,1999-10-19
7.147626,85.203796,17.136,16.242,15.492,1999-10-19
7.138627,85.198975,13.956,13.602,13.606,1999-10-19
7.271949,85.207481,16.187,15.462,15.233,1999-10-19
7.333041,85.249413,16.623,15.370,15.660,1999-10-19
7.321827,85.197502,15.363,14.807,14.441,1999-10-19
7.389640,85.214935,15.458,15.089,14.900,1999-10-19
7.441594,85.237976,16.179,15.622,15.449,1999-10-19
7.446343,85.210075,15.505,15.148,15.032,1999-10-19
7.493183,85.232605,14.724,14.107,13.882,1999-10-19
7.437530,85.201500,15.980,15.691,15.691,1999-10-19
7.663928,85.195496,16.188,15.741,15.512,1999-10-19
7.704621,85.203239,16.532,15.890,15.234,1999-10-19
7.691078,85.216698,16.582,16.095,15.270,1999-10-19
7.721407,85.195068,15.767,15.287,14.866,1999-10-19
7.748540,85.229897,16.528,16.014,15.833,1999-10-19
7.765769,85.191658,16.015,15.359,14.895,1999-10-19
7.797128,85.189896,13.221,12.755,12.689,1999-10-19
7.824711,85.192291,13.871,13.504,13.475,1999-10-19
7.870799,85.230240,15.899,15.322,15.046,1999-10-19
7.875716,85.243271,15.687,15.099,15.117,1999-10-19
7.889334,85.239700,16.626,15.748,15.431,1999-10-19
7.962725,85.243813,15.480,14.848,14.665,1999-10-19
7.979252,85.236244,14.133,13.535,13.254,1999-10-19
7.974777,85.198502,14.893,14.592,14.449,1999-10-19
7.981340,85.224510,16.145,15.508,15.305,1999-10-19
8.003295,85.196251,10.451,9.840,9.699,1999-10-19
8.115782,85.239746,16.503,15.494,15.217,1999-10-19
8.158072,85.190254,14.987,14.884,14.690,1999-10-19
8.241983,85.201935,10.951,10.426,10.289,1999-10-19
8.295133,85.208733,15.972,15.264,14.919,1999-10-19
8.363661,85.211418,15.945,15.325,15.159,1999-10-19
8.319911,85.225945,16.535,15.910,15.473,1999-10-19
8.473063,85.230080,17.269,15.987,15.618,1999-10-19
8.488212,85.236198,14.740,14.353,14.276,1999-10-19
8.512303,85.201172,14.781,14.583,14.392,1999-10-19
8.515994,85.230446,15.608,15.066,14.884,1999-10-19
8.501266,85.187584,14.947,14.711,14.569,1999-10-19
8.530701,85.238739,14.271,13.955,13.826,1999-10-19
8.503024,85.235687,16.144,15.788,15.605,1999-10-19
8.566168,85.195953,14.915,14.545,14.494,1999-10-19
8.650748,85.220566,15.730,15.217,14.972,1999-10-19
8.699184,85.227234,12.713,12.431,12.342,1999-10-19
8.709678,85.211700,16.641,16.996,16.654,1999-10-19
8.692705,85.230965,14.296,13.965,13.767,1999-10-19
8.687876,85.201637,13.559,13.121,13.005,1999-10-19
8.779190,85.204483,16.055,15.303,15.493,1999-10-19
8.830322,85.241302,16.237,15.747,15.568,1999-10-19
8.843865,85.199959,16.346,15.725,15.433,1999-10-19
8.836135,85.228973,15.926,15.121,14.969,1999-10-19
8.913479,85.241234,14.601,14.147,14.083,1999-10-19
8.975215,85.201630,15.932,15.529,15.399,1999-10-19
9.024693,85.241432,16.784,15.678,14.905,1999-10-19
9.048699,85.223915,13.929,13.352,13.141,1999-10-19
9.001450,85.218849,14.893,14.464,14.303,1999-10-19
9.058592,85.209465,15.835,15.586,15.352,1999-10-19
9.014917,85.246094,9.782,9.148,8.993,1999-10-19
9.125791,85.212105,16.678,16.301,17.111,1999-10-19
9.180165,85.215645,15.896,15.411,15.644,1999-10-19
9.148377,85.249077,14.221,13.720,13.652,1999-10-19
9.209612,85.230507,16.130,15.584,14.998,1999-10-19
9.217039,85.236305,16.771,15.904,15.413,1999-10-19
9.248459,85.190498,15.977,15.219,15.316,1999-10-19
9.279121,85.241341,16.543,16.117,15.417,1999-10-19
9.294086,85.220154,16.396,15.618,15.432,1999-10-19
9.328697,85.212196,15.432,15.044,15.093,1999-10-19
9.337914,85.227142,16.344,15.787,16.338,1999-10-19
9.416964,85.231781,15.139,14.562,14.339,1999-10-19
9.402413,85.241264,13.161,12.784,12.672,1999-10-19
9.463672,85.239410,16.613,15.631,16.724,1999-10-19
9.472096,85.200790,14.226,13.803,13.731,1999-10-19
9.473218,85.227318,15.819,15.282,15.157,1999-10-19
9.541515,85.249161,14.513,14.186,14.126,1999-10-19
9.547062,85.237869,15.252,14.988,14.682,1999-10-19
9.583946,85.189049,15.020,14.511,14.455,1999-10-19
9.588176,85.243393,15.311,14.725,14.502,1999-10-19
9.577192,85.197227,16.215,15.540,15.387,1999-10-19
9.607737,85.218063,16.276,16.029,15.831,1999-10-19
9.596214,85.238686,14.555,14.360,14.222,1999-10-19
9.660045,85.222488,14.551,14.250,14.163,1999-10-19
9.654420,85.188553,15.717,15.361,15.196,1999-10-19
9.661621,85.220665,15.787,15.148,15.181,1999-10-19
9.664958,85.195839,14.807,14.445,14.531,1999-10-19
9.744498,85.201309,14.803,14.450,14.520,1999-10-19
9.709318,85.190880,15.126,14.788,14.866,1999-10-19
9.772420,85.233582,16.456,15.946,15.758,1999-10-19
9.758216,85.221977,15.517,15.186,15.070,1999-10-19
9.802243,85.197487,15.201,14.860,14.702,1999-10-19
9.772722,85.239899,14.183,13.515,13.401,1999-10-19
9.815493,85.248405,14.776,14.216,13.912,1999-10-19
9.883089,85.228119,14.560,14.165,14.030,1999-10-19
9.938248,85.237183,16.645,16.146,16.638,1999-10-19
6.080515,85.297012,15.723,15.148,15.259,1999-10-19
6.139432,85.259544,14.326,13.839,13.739,1999-10-19
6.174483,85.281357,16.416,15.694,15.516,1999-10-19
6.155463,85.298538,16.800,16.240,15.766,1999-10-19
6.130117,85.261383,16.398,16.151,15.099,1999-10-19
6.146761,85.260674,16.316,15.793,14.675,1999-10-19
6.146701,85.265488,15.071,14.553,14.593,1999-10-19
6.207503,85.297401,15.693,15.430,15.248,1999-10-19
6.311249,85.252716,14.936,14.452,14.275,1999-10-19
6.359380,85.286072,13.622,13.348,13.289,1999-10-19
6.368415,85.282814,16.690,16.035,15.771,1999-10-19
6.410221,85.259789,16.109,15.653,15.402,1999-10-19
6.412639,85.264610,16.515,15.906,15.805,1999-10-19
6.482401,85.289543,15.759,15.451,15.104,1999-10-19
6.493525,85.271935,16.452,15.819,15.458,1999-10-19
6.530107,85.260979,15.554,14.986,14.628,1999-10-19
6.543026,85.259476,14.941,14.325,14.201,1999-10-19
6.603591,85.288986,14.477,13.883,13.744,1999-10-19
6.686301,85.309959,13.991,13.871,13.739,1999-10-19
6.659083,85.311707,16.720,15.942,15.640,1999-10-19
6.671630,85.276810,16.422,15.742,15.628,1999-10-19
6.728787,85.264633,15.475,14.921,14.971,1999-10-19
6.720774,85.282600,15.591,15.077,15.081,1999-10-19
6.688115,85.250908,15.795,15.115,15.232,1999-10-19
6.808545,85.252098,15.684,15.139,14.918,1999-10-19
6.797829,85.307541,13.666,13.166,13.043,1999-10-19
6.817310,85.301460,16.531,15.927,15.843,1999-10-19
6.829555,85.303764,13.446,12.970,12.870,1999-10-19
6.855508,85.305565,14.632,14.361,14.277,1999-10-19
6.830398,85.309166,16.406,15.808,15.850,1999-10-19
6.827603,85.252800,15.649,15.067,15.174,1999-10-19
6.903991,85.269073,13.595,13.314,13.234,1999-10-19
6.924564,85.250847,16.385,16.573,15.723,1999-10-19
6.900491,85.271790,14.676,14.259,14.079,1999-10-19
6.960618,85.255165,16.307,15.919,15.828,1999-10-19
6.954025,85.291817,14.894,14.927,14.794,1999-10-19
7.015206,85.265770,16.392,15.586,16.565,1999-10-19
7.219838,85.254936,16.090,15.492,15.500,1999-10-19
7.305167,85.250969,16.412,16.161,16.806,1999-10-19
7.329605,85.276360,15.467,14.903,14.534,1999-10-19
7.339332,85.273056,15.228,14.598,14.420,1999-10-19
7.399983,85.280602,15.388,14.974,14.635,1999-10-19
7.431752,85.281837,15.138,14.557,14.415,1999-10-19
7.533892,85.296371,13.896,9.178,8.993,1999-10-19
7.533382,85.295677,9.700,8.910,8.708,1999-10-19
7.551995,85.295593,15.995,11.350,11.139,1999-10-19
7.537927,85.292320,13.594,13.097,12.915,1999-10-19
7.554363,85.254578,16.507,15.687,17.091,1999-10-19
7.591921,85.310555,16.657,15.936,16.223,1999-10-19
7.623934,85.273010,16.491,16.073,15.330,1999-10-19
7.578620,85.280746,15.455,15.003,14.581,1999-10-19
7.759022,85.277351,15.606,15.091,15.069,1999-10-19
7.977139,85.307625,16.082,15.746,15.669,1999-10-19
7.995840,85.265488,16.598,16.470,15.733,1999-10-19
8.019763,85.259987,14.545,14.115,13.991,1999-10-19
8.124125,85.277412,15.185,14.586,14.616,1999-10-19
8.110543,85.290855,15.372,14.738,14.657,1999-10-19
8.088373,85.310837,12.510,11.948,11.732,1999-10-19
8.223210,85.284660,14.269,13.936,13.948,1999-10-19
8.209185,85.290001,16.714,15.808,15.617,1999-10-19
8.309430,85.306816,16.513,15.849,15.287,1999-10-19
8.253931,85.301666,16.453,16.131,15.532,1999-10-19
8.297686,85.270988,15.224,14.762,14.709,1999-10-19
8.335826,85.308945,16.744,15.660,15.690,1999-10-19
8.417028,85.256561,16.564,15.991,15.123,1999-10-19
8.417556,85.253006,14.294,13.861,13.803,1999-10-19
8.421291,85.285316,15.711,15.171,15.300,1999-10-19
8.434006,85.293251,16.528,15.840,15.777,1999-10-19
8.513777,85.251938,15.692,15.042,14.830,1999-10-19
8.560432,85.291855,16.646,15.486,16.459,1999-10-19
8.542352,85.285515,16.699,16.198,15.640,1999-10-19
8.537824,85.294624,15.870,15.236,15.003,1999-10-19
8.597234,85.282097,16.628,16.827,15.579,1999-10-19
8.579796,85.278015,16.083,15.466,15.293,1999-10-19
8.596679,85.272926,16.394,15.812,15.755,1999-10-19
8.595925,85.271439,16.419,15.981,15.795,1999-10-19
8.604510,85.283577,16.521,15.631,16.098,1999-10-19
8.665232,85.270515,15.774,15.469,15.187,1999-10-19
8.639417,85.271156,15.115,14.662,14.640,1999-10-19
8.677880,85.258942,16.127,15.697,15.330,1999-10-19
8.741676,85.278404,15.521,15.269,15.253,1999-10-19
8.746987,85.311867,14.292,13.994,13.730,1999-10-19
8.788534,85.288033,10.403,9.837,9.702,1999-10-19
8.778723,85.289742,14.189,15.652,13.662,1999-10-19
8.771111,85.294075,16.234,15.508,15.254,1999-10-19
8.874726,85.303619,16.565,15.656,15.414,1999-10-19
8.858056,85.284828,15.736,15.201,14.764,1999-10-19
8.927798,85.265266,15.200,14.685,14.304,1999-10-19
8.924255,85.269859,14.897,14.781,14.654,1999-10-19
8.974337,85.305717,16.157,15.753,15.170,1999-10-19
8.979976,85.271393,15.699,15.045,14.847,1999-10-19
8.966055,85.287682,12.819,12.295,12.224,1999-10-19
9.055772,85.277534,16.236,15.794,15.374,1999-10-19
9.034457,85.271477,12.559,12.009,11.898,1999-10-19
9.096109,85.312286,14.712,14.040,13.829,1999-10-19
9.102294,85.257828,15.516,15.053,14.845,1999-10-19
9.096178,85.250465,15.879,15.474,15.469,1999-10-19
9.078836,85.308617,14.783,14.581,14.421,1999-10-19
9.112787,85.310402,14.377,13.772,13.543,1999-10-19
9.236162,85.288963,13.595,13.175,13.092,1999-10-19
9.214338,85.256752,16.195,16.010,15.357,1999-10-19
9.189505,85.270638,14.401,14.129,14.125,1999-10-19
9.374385,85.255806,12.870,12.186,12.027,1999-10-19
9.364472,85.301659,14.616,13.942,13.771,1999-10-19
9.353374,85.280655,16.594,16.080,15.900,1999-10-19
9.386314,85.285530,15.661,15.197,14.907,1999-10-19
9.378794,85.281464,16.447,15.876,15.268,1999-10-19
9.500934,85.267807,16.350,15.662,15.358,1999-10-19
9.545390,85.279716,16.140,15.537,15.699,1999-10-19
9.516062,85.257118,16.667,16.155,15.866,1999-10-19
9.557395,85.289841,16.303,15.986,15.393,1999-10-19
9.614466,85.306938,15.150,14.861,14.630,1999-10-19
9.664724,85.293983,15.335,14.951,14.925,1999-10-19
9.647801,85.273384,16.275,15.799,15.576,1999-10-19
9.705144,85.267693,15.437,14.970,14.869,1999-10-19
9.726345,85.292778,16.452,15.620,15.543,1999-10-19
9.774969,85.310966,14.849,14.454,14.561,1999-10-19
9.853304,85.295799,14.879,14.241,14.062,1999-10-19
9.867737,85.305153,13.173,12.667,12.579,1999-10-19
9.915307,85.268707,15.650,15.293,14.951,1999-10-19
9.925629,85.306381,16.247,15.451,15.390,1999-10-19
9.950712,85.297073,14.909,14.508,14.643,1999-10-19
9.962108,85.274033,14.606,14.297,14.211,1999-10-19
9.952495,85.300339,16.080,15.310,15.440,1999-10-19
9.940634,85.308548,15.275,14.819,15.087,1999-10-19
9.979570,85.259010,16.264,16.148,15.754,1999-10-19
9.982416,85.266937,15.738,15.476,15.345,1999-10-19
6.115381,85.323135,16.019,15.772,15.215,1999-10-19
6.090455,85.325249,13.593,13.150,13.065,1999-10-19
6.159000,85.325653,15.230,14.607,14.674,1999-10-19
6.182891,85.354477,15.101,14.672,14.478,1999-10-19
6.264050,85.334373,12.228,11.819,11.776,1999-10-19
6.305641,85.359177,16.970,15.717,15.618,1999-10-19
6.436181,85.345428,17.106,15.712,15.878,1999-10-19
6.476812,85.354294,16.899,16.254,15.560,1999-10-19
6.446022,85.351082,14.009,13.366,13.218,1999-10-19
6.544701,85.329971,16.537,16.108,15.427,1999-10-19
6.508091,85.360489,15.302,14.642,14.514,1999-10-19
6.511018,85.374664,17.047,16.261,15.599,1999-10-19
6.563080,85.363045,15.671,14.974,14.795,1999-10-19
6.702349,85.340691,16.272,15.404,15.553,1999-10-19
6.726252,85.317390,16.397,15.615,15.016,1999-10-19
6.795370,85.314827,16.128,15.660,15.349,1999-10-19
6.788079,85.333359,15.125,14.425,14.148,1999-10-19
6.802877,85.371765,16.092,15.493,15.157,1999-10-19
6.767042,85.334869,16.285,15.871,17.132,1999-10-19
6.857965,85.323853,12.430,12.079,12.051,1999-10-19
6.872672,85.318871,16.361,15.879,15.547,1999-10-19
6.928327,85.369675,16.319,16.158,16.617,1999-10-19
6.950797,85.335732,15.408,15.103,14.798,1999-10-19
7.060988,85.318512,16.509,15.909,15.662,1999-10-19
7.035063,85.369164,12.009,11.663,11.611,1999-10-19
7.002144,85.351311,14.826,14.329,14.320,1999-10-19
7.001008,85.352425,16.279,14.548,15.346,1999-10-19
7.045327,85.339241,16.368,15.720,15.521,1999-10-19
7.113082,85.370331,15.235,14.825,14.733,1999-10-19
7.101770,85.325294,15.385,14.847,14.987,1999-10-19
7.222194,85.324966,14.556,14.315,14.140,1999-10-19
7.202614,85.369484,15.040,14.779,14.645,1999-10-19
7.279766,85.373810,13.315,12.975,12.923,1999-10-19
7.298497,85.343735,16.818,15.899,15.220,1999-10-19
7.373527,85.320793,14.569,14.122,13.764,1999-10-19
7.373192,85.328651,10.649,10.058,9.970,1999-10-19
7.387343,85.372894,14.860,14.608,14.403,1999-10-19
7.397441,85.344681,15.694,15.082,15.251,1999-10-19
7.766379,85.347931,16.385,15.697,15.525,1999-10-19
7.807859,85.333496,14.893,14.865,14.690,1999-10-19
7.846922,85.340393,16.282,16.081,15.855,1999-10-19
7.827183,85.370461,16.505,16.118,15.955,1999-10-19
7.934830,85.356613,14.248,13.931,13.838,1999-10-19
7.895055,85.353477,15.935,15.222,14.981,1999-10-19
8.038989,85.323799,12.312,11.867,11.728,1999-10-19
8.073979,85.332779,12.221,11.915,11.815,1999-10-19
8.120027,85.369682,15.225,14.691,14.645,1999-10-19
8.112852,85.315392,15.844,15.407,15.142,1999-10-19
8.172885,85.355789,14.838,14.187,13.987,1999-10-19
8.222762,85.362274,16.446,16.751,16.068,1999-10-19
8.245099,85.332466,15.221,14.633,14.712,1999-10-19
8.273710,85.337784,15.240,14.626,14.367,1999-10-19
8.292566,85.352287,13.353,12.791,12.527,1999-10-19
8.294864,85.373924,14.187,13.821,13.822,1999-10-19
8.323811,85.341629,15.909,15.618,15.633,1999-10-19
8.365023,85.341812,16.513,16.475,15.688,1999-10-19
8.543616,85.357536,17.197,16.050,15.101,1999-10-19
8.530992,85.359825,17.112,16.279,15.280,1999-10-19
8.599485,85.315826,16.268,16.124,15.983,1999-10-19
8.571111,85.355064,14.205,13.682,13.650,1999-10-19
8.682493,85.373726,10.498,10.213,10.168,1999-10-19
8.660718,85.317436,15.643,14.805,14.614,1999-10-19
8.737792,85.349785,16.238,15.968,15.389,1999-10-19
8.814602,85.338005,16.102,15.597,15.671,1999-10-19
8.933400,85.371147,15.922,15.686,15.336,1999-10-19
8.891890,85.317963,13.848,13.349,13.324,1999-10-19
8.875215,85.323502,16.466,15.829,15.894,1999-10-19
8.889542,85.353508,13.939,13.675,13.687,1999-10-19
8.991755,85.337982,16.679,16.572,15.484,1999-10-19
9.017178,85.341621,14.394,14.063,14.063,1999-10-19
9.035370,85.329384,16.519,15.938,15.628,1999-10-19
9.052749,85.320717,16.599,16.165,15.339,1999-10-19
9.091852,85.333954,15.438,15.200,15.161,1999-10-19
9.076978,85.348007,15.666,15.271,15.316,1999-10-19
9.118947,85.328087,14.180,13.959,13.849,1999-10-19
9.102472,85.357948,14.374,14.041,14.099,1999-10-19
9.104732,85.314339,13.882,13.609,13.544,1999-10-19
9.224466,85.344070,13.586,13.342,13.224,1999-10-19
9.195614,85.317703,15.859,15.149,15.079,1999-10-19
9.308854,85.352478,14.557,14.195,14.100,1999-10-19
9.344004,85.331932,16.496,15.840,15.387,1999-10-19
9.424119,85.371994,12.966,12.590,12.510,1999-10-19
9.393598,85.322426,15.336,15.250,14.820,1999-10-19
9.509559,85.366814,16.002,15.346,15.479,1999-10-19
9.593548,85.320564,16.370,15.846,15.680,1999-10-19
9.621114,85.338097,16.522,15.926,17.019,1999-10-19
9.598907,85.374077,14.211,13.534,13.394,1999-10-19
9.640646,85.335258,13.694,13.390,13.278,1999-10-19
9.668806,85.336220,16.616,14.956,15.245,1999-10-19
9.680915,85.359276,16.003,15.609,15.527,1999-10-19
9.711522,85.321632,15.964,15.567,15.378,1999-10-19
9.712117,85.345421,16.055,15.985,15.689,1999-10-19
9.724025,85.319305,15.750,15.165,15.156,1999-10-19
9.736606,85.365005,16.810,15.962,15.657,1999-10-19
9.808890,85.313393,15.818,14.887,14.987,1999-10-19
9.798053,85.370941,15.991,15.381,15.072,1999-10-19
9.821052,85.338760,16.229,16.051,15.264,1999-10-19
9.839997,85.369293,14.050,13.589,13.572,1999-10-19
9.916180,85.350639,16.385,16.190,15.276,1999-10-19
9.916386,85.367981,15.171,14.833,14.724,1999-10-19
9.931846,85.363823,16.509,16.247,15.662,1999-10-19
9.879538,85.328209,16.483,15.794,15.577,1999-10-19
9.897747,85.372231,15.699,15.242,15.268,1999-10-19
9.900474,85.327873,16.589,16.294,17.066,1999-10-19
9.911975,85.321198,14.575,14.153,14.036,1999-10-19
9.966408,85.343437,11.578,11.259,11.225,1999-10-19
6.305837,85.388603,14.285,13.602,13.458,1999-10-19
6.296292,85.411713,14.448,13.993,13.910,1999-10-19
6.320465,85.421509,14.176,13.528,13.473,1999-10-19
6.332461,85.427078,14.389,14.029,14.114,1999-10-19
6.341458,85.387772,15.628,15.478,15.124,1999-10-19
6.429546,85.423515,15.462,14.931,15.241,1999-10-19
6.446720,85.399734,16.596,15.544,15.413,1999-10-19
6.507460,85.418182,13.465,12.929,12.738,1999-10-19
6.581524,85.414726,16.644,16.071,15.442,1999-10-19
6.577030,85.386635,16.503,15.709,16.617,1999-10-19
6.573136,85.381577,13.782,13.218,13.080,1999-10-19
6.744033,85.408897,14.832,14.125,14.056,1999-10-19
6.776766,85.417854,16.397,15.932,15.822,1999-10-19
6.824805,85.388954,14.263,14.090,13.991,1999-10-19
6.862970,85.437164,16.529,16.003,15.271,1999-10-19
6.849424,85.425667,14.601,14.032,13.694,1999-10-19
6.890243,85.404320,14.709,14.043,13.862,1999-10-19
6.881640,85.375183,15.158,14.849,14.719,1999-10-19
7.024277,85.393036,16.619,15.863,15.656,1999-10-19
7.097898,85.401573,16.732,15.641,15.618,1999-10-19
7.148039,85.381546,12.957,12.532,12.374,1999-10-19
7.176721,85.414963,15.636,15.060,14.858,1999-10-19
7.192978,85.395821,15.139,14.831,14.863,1999-10-19
